GEOID,NAME,total_popE,total_popM,total_hhsE,total_hhsM,no_vehE,no_vehM,hh_1vehicleE,hh_1vehicleM,hh_2vehicleE,hh_2vehicleM,hh_3vehicleE,hh_3vehicleM,hh_4vehicle_plusE,hh_4vehicle_plusM,inc_lt_10kE,inc_lt_10kM,inc_btw_10k_15kE,inc_btw_10k_15kM,inc_btw_15k_20kE,inc_btw_15k_20kM,inc_btw_20k_25kE,inc_btw_20k_25kM,inc_btw_25k_30kE,inc_btw_25k_30kM,inc_btw_30k_35kE,inc_btw_30k_35kM,inc_btw_35k_40kE,inc_btw_35k_40kM,inc_btw_40k_45kE,inc_btw_40k_45kM,inc_btw_45k_50kE,inc_btw_45k_50kM,inc_btw_50k_60kE,inc_btw_50k_60kM,inc_btw_60k_75kE,inc_btw_60k_75kM,inc_btw_75k_100kE,inc_btw_75k_100kM,inc_btw_100k_125kE,inc_btw_100k_125kM,inc_btw_125k_150kE,inc_btw_125k_150kM,inc_btw_150k_200kE,inc_btw_150k_200kM,inc_gt_200kE,inc_gt_200kM,hh_1personE,hh_1personM,hh_2personE,hh_2personM,hh_3personE,hh_3personM,hh_4person_plusE,hh_4person_plusM,geometry,area,pop_den,pop_den1
12031010502,"Census Tract 105.02, Duval County, Florida",3687,794,1435,311,26,46,631,297,420,210,287,202,71,107,158,160,21,35,0,14,145,215,120,99,87,82,49,59,61,96,0,14,0,14,161,130,337,161,253,175,43,60,0,14,0,14,512,234,417,292,193,111,313,139,"list(list(c(-81.822412, -81.818571, -81.81271, -81.807318, -81.803627, -81.784132, -81.7798, -81.777664, -81.772231, -81.770591, -81.76473, -81.759572, -81.724603, -81.731471, -81.73531, -81.738384, -81.739976, -81.74756, -81.75057, -81.752607, -81.756975, -81.760229, -81.775213, -81.775142, -81.782858, -81.787728, -81.789282, -81.824289, -81.822412, 30.461606, 30.464602, 30.467381, 30.466276, 30.466365, 30.462829, 30.455326, 30.456092, 30.456221, 30.452688, 30.440233, 30.437768, 30.438381, 30.427511, 
30.421388, 30.417617, 30.416437, 30.412264, 30.410474, 30.408284, 30.41586, 30.415833, 30.415673, 30.412195, 30.41981, 30.424616, 30.42615, 30.46063, 30.461606)))",26449441.0068168,0.000139398031098266,139.39803109826585
12031002801,"Census Tract 28.01, Duval County, Florida",4468,659,1947,179,414,136,1079,228,341,125,90,56,23,27,215,115,180,109,179,121,298,139,251,144,128,98,67,61,120,75,134,92,71,77,105,75,145,109,14,18,31,31,0,14,9,17,801,205,565,163,289,133,292,148,"list(list(c(-81.71521, -81.708512, -81.70533, -81.704272, -81.703688, -81.698858, -81.685824, -81.688651, -81.690223, -81.688348, -81.688295, -81.688208, -81.688135, -81.688118, -81.686385, -81.68633, -81.686304, -81.688484, -81.688489, -81.688551, -81.689783, -81.695645, -81.697118, -81.697121, -81.701411, -81.701413, -81.701378, -81.701403, -81.714025, -81.714971, -81.71575, -81.71521, 30.360496, 30.362339, 30.363033, 30.363397, 30.363504, 30.36478, 30.368091, 30.365745, 30.364801, 30.364825, 30.362079, 
30.358638, 30.356986, 30.355198, 30.355238, 30.353392, 30.351331, 30.351318, 30.349873, 30.345859, 30.346326, 30.348617, 30.348623, 30.356891, 30.356866, 30.356012, 30.348637, 30.346717, 30.356986, 30.357758, 30.358576, 30.360496)))",3695421.59769719,0.0012090636702411,1209.0636702411032
12031016809,"Census Tract 168.09, Duval County, Florida",5383,1155,1650,214,0,20,329,139,863,223,332,125,126,111,57,50,0,20,0,20,38,37,71,79,29,33,40,31,106,105,0,20,85,78,158,99,212,135,217,102,114,73,284,156,239,111,283,128,515,160,319,142,533,162,"list(list(c(-81.59957, -81.59493, -81.591015, -81.587816, -81.572053, -81.552519, -81.548873, -81.544, -81.54087, -81.543892, -81.5556, -81.560531, -81.574383, -81.578082, -81.585968, -81.587841, -81.592143, -81.597455, -81.599274, -81.59957, 30.160418, 30.160247, 30.1613, 30.161198, 30.16148, 30.161823, 30.154779, 30.145591, 30.141496, 30.141663, 30.143702, 30.144923, 30.148399, 30.149355, 30.152987, 30.153861, 30.155848, 30.15884, 30.159994, 30.160418)))",6805854.73808904,0.000790936657797585,790.9366577975845
12031014340,"Census Tract 143.40, Duval County, Florida",5723,832,2079,289,0,20,384,164,1161,262,368,264,166,107,44,58,56,89,16,26,0,20,17,28,32,40,30,38,93,99,0,20,148,100,193,94,286,149,619,310,154,96,293,143,98,79,372,155,729,189,560,266,418,109,"list(list(c(-81.485726, -81.47609, -81.472988, -81.469933, -81.467965, -81.458584, -81.457416, -81.458722, -81.459129, -81.459188, -81.461748, -81.462401, -81.464211, -81.46622, -81.466357, -81.471796, -81.484867, -81.485511, -81.484189, -81.485644, -81.485726, 30.318851, 30.317604, 30.318258, 30.319343, 30.319587, 30.320286, 30.315242, 30.311485, 30.309332, 30.306533, 30.30653, 30.304244, 30.304145, 30.30528, 30.306523, 30.306514, 30.306475, 30.312176, 30.313133, 30.315259, 30.318851)))",3655551.34322778,0.00156556411404325,1565.5641140432476
12109020704,"Census Tract 207.04, St. Johns County, Florida",3164,296,1244,117,0,14,311,79,630,94,295,74,8,12,50,30,16,17,0,14,7,12,26,24,29,32,20,19,7,13,15,17,4,7,60,45,84,51,195,72,139,63,154,54,438,98,225,70,570,109,221,81,228,61,"list(list(c(-81.388291, -81.38281, -81.38071, -81.379709, -81.378324, -81.37461, -81.373245, -81.366863, -81.362013, -81.360404, -81.360257, -81.364389, -81.368161, -81.374052, -81.375166, -81.376999, -81.379019, -81.383874, -81.385314, -81.385507, -81.386394, -81.38619, -81.387233, -81.38771, -81.389527, -81.388291, 30.185049, 30.189846, 30.194816, 30.18775, 30.180812, 30.173934, 30.171709, 30.166917, 30.161934, 30.16112, 30.161057, 30.159584, 30.159923, 30.155364, 30.152631, 30.151074, 30.152803, 
30.159051, 30.160979, 30.161361, 30.167153, 30.170478, 30.172593, 30.177227, 30.180279, 30.185049)))",5259416.55085014,0.000601587641786724,601.5876417867239
12031014414,"Census Tract 144.14, Duval County, Florida",5981,1612,2527,529,2,4,1591,519,699,400,235,137,0,20,127,136,27,63,0,20,27,123,0,20,464,348,42,66,235,228,26,40,142,139,336,284,592,380,100,152,202,195,204,235,3,27,1237,536,638,321,351,267,301,217,"list(list(c(-81.544199, -81.539019, -81.533506, -81.527735, -81.525694, -81.52544, -81.524066, -81.521039, -81.520351, -81.51612, -81.528851, -81.536005, -81.536211, -81.536349, -81.531174, -81.532813, -81.532839, -81.536117, -81.542152, -81.542648, -81.542973, -81.543209, -81.544091, -81.544199, 30.286695, 30.286767, 30.28684, 30.286892, 30.286915, 30.282124, 30.278143, 30.272614, 30.268571, 30.253082, 30.250497, 30.250251, 30.253981, 30.254438, 30.254977, 30.261097, 30.264821, 30.264741, 30.264595, 
30.264866, 30.267725, 30.278146, 30.280544, 30.286695)))",7126513.52601693,0.000839260316866729,839.2603168667293
12031016002,"Census Tract 160.02, Duval County, Florida",3414,639,1195,121,82,99,673,178,304,120,64,47,72,78,101,98,15,27,43,48,64,81,123,101,53,52,64,79,125,107,35,49,74,92,207,118,149,108,80,72,30,32,32,47,0,14,502,158,173,112,182,89,338,136,"list(list(c(-81.610952, -81.608242, -81.606731, -81.605787, -81.600495, -81.591605, -81.592539, -81.59667, -81.597049, -81.594581, -81.596456, -81.603712, -81.605436, -81.60706, -81.612228, -81.610952, 30.270016, 30.272771, 30.270859, 30.270472, 30.270259, 30.269964, 30.264184, 30.264331, 30.260436, 30.252443, 30.251162, 30.258103, 30.259935, 30.262014, 30.269334, 30.270016)))",2209334.16963255,0.00154526193770307,1545.2619377030685
12031002702,"Census Tract 27.02, Duval County, Florida",4448,865,1515,176,186,91,618,182,565,184,77,56,69,64,277,169,91,98,81,66,167,120,166,93,94,67,29,29,120,90,62,62,140,76,153,92,30,28,102,65,0,14,0,14,3,11,543,175,303,100,268,116,401,142,"list(list(c(-81.722764, -81.71408, -81.714065, -81.709819, -81.700356, -81.698815, -81.698011, -81.705548, -81.709675, -81.722456, -81.72263, -81.722764, 30.343867, 30.343874, 30.336613, 30.336661, 30.336568, 30.336573, 30.332941, 30.331701, 30.331004, 30.328937, 30.336544, 30.343867)))",2140392.13175826,0.00207812387926604,2078.1238792660447
12031016101,"Census Tract 161.01, Duval County, Florida",3884,1283,1250,235,213,101,379,140,414,115,79,61,165,187,158,103,117,106,23,26,0,14,0,14,136,98,60,72,56,76,18,40,82,88,102,89,60,66,271,111,155,181,0,14,12,26,329,132,403,133,74,69,444,241,"list(list(c(-81.627266, -81.62632, -81.62621, -81.618564, -81.614665, -81.609674, -81.610267, -81.6106, -81.611277, -81.613559, -81.613987, -81.621199, -81.621493, -81.623853, -81.629881, -81.628213, -81.625782, -81.627022, -81.630877, -81.627266, 30.297226, 30.298099, 30.301603, 30.298022, 30.296241, 30.294813, 30.28867, 30.28559, 30.284743, 30.282228, 30.281941, 30.282314, 30.282334, 30.284992, 30.290618, 30.291155, 30.291068, 30.294092, 30.297202, 30.297226)))",2694808.80675902,0.00144128963444764,1441.289634447643
12031010402,"Census Tract 104.02, Duval County, Florida",4953,1386,1748,302,227,124,843,302,558,144,95,56,25,25,214,107,104,66,130,86,111,87,241,108,147,93,24,28,81,87,10,15,224,275,188,118,109,83,92,45,10,16,19,24,44,37,587,158,402,107,311,109,448,285,"list(list(c(-81.673989, -81.67173, -81.67159, -81.667533, -81.658239, -81.656336, -81.644872, -81.647087, -81.648801, -81.649366, -81.650651, -81.650668, -81.648669, -81.647967, -81.650594, -81.656918, -81.659318, -81.659226, -81.665639, -81.673819, -81.673551, -81.673419, -81.674479, -81.668926, -81.669539, -81.674778, -81.673989, 30.426451, 30.428581, 30.429812, 30.429851, 30.42998, 30.430005, 30.430103, 30.423922, 30.418351, 30.41572, 30.412474, 30.411508, 30.396585, 30.394443, 30.394164, 30.393638, 
30.394938, 30.395743, 30.400528, 30.408438, 30.411771, 30.413538, 30.416094, 30.419319, 30.419779, 30.423278, 30.426451)))",8221033.62844148,0.000602478985472654,602.4789854726544
12031016604,"Census Tract 166.04, Duval County, Florida",4439,649,1836,180,73,45,685,175,782,155,281,104,15,18,83,55,93,51,82,59,79,65,113,107,30,28,92,51,46,31,137,101,124,70,293,89,145,63,166,71,80,57,141,71,132,66,612,139,626,134,318,117,280,118,"list(list(c(-81.626172, -81.622521, -81.622181, -81.621292, -81.617213, -81.615892, -81.611974, -81.608669, -81.607955, -81.607033, -81.605492, -81.604758, -81.603457, -81.60411, -81.606827, -81.608804, -81.609208, -81.613324, -81.61593, -81.617133, -81.61776, -81.624824, -81.62551, -81.625621, -81.625828, -81.626172, 30.253795, 30.249406, 30.2491, 30.248531, 30.246352, 30.24565, 30.242724, 30.240876, 30.239704, 30.238005, 30.234375, 30.233479, 30.233066, 30.231456, 30.22984, 30.229758, 30.225735, 
30.225603, 30.225197, 30.231855, 30.233076, 30.24129, 30.242059, 30.244315, 30.248065, 30.253795)))",2972146.65852318,0.0014935332976488,1493.5332976488048
12031013731,"Census Tract 137.31, Duval County, Florida",3768,566,1454,186,12,19,451,176,666,203,209,105,116,82,12,19,58,89,0,14,45,62,18,28,48,50,13,22,30,37,30,45,189,127,284,153,336,150,117,86,149,97,75,76,50,50,385,160,446,165,362,201,261,83,"list(list(c(-81.797902, -81.786159, -81.772808, -81.768982, -81.768225, -81.775292, -81.777518, -81.779632, -81.78243, -81.789244, -81.791592, -81.793662, -81.797126, -81.796036, -81.797849, -81.797902, 30.203717, 30.203677, 30.203902, 30.199665, 30.196465, 30.196361, 30.196038, 30.19491, 30.193201, 30.192451, 30.192611, 30.193482, 30.197861, 30.199041, 30.20202, 30.203717)))",2694121.75308928,0.00139860048851888,1398.6004885188775
12031015926,"Census Tract 159.26, Duval County, Florida",8513,996,4041,394,223,105,2370,409,1283,311,154,133,11,27,81,67,101,92,65,64,113,88,172,110,105,83,349,186,179,114,143,97,516,211,512,194,849,363,540,234,197,165,119,89,0,20,1780,423,1338,323,448,212,475,224,"list(list(c(-81.589302, -81.588548, -81.586442, -81.584368, -81.574324, -81.570275, -81.552534, -81.552175, -81.552022, -81.558641, -81.558458, -81.558661, -81.5595, -81.56216, -81.561998, -81.564212, -81.564259, -81.571079, -81.571443, -81.573222, -81.5808, -81.582599, -81.585302, -81.593691, -81.589302, 30.251143, 30.251445, 30.251814, 30.251537, 30.250503, 30.250046, 30.250113, 30.247418, 30.236086, 30.236241, 30.231595, 30.23002, 30.229654, 30.228211, 30.227153, 30.22286, 30.220924, 30.220901, 
30.220899, 30.223611, 30.235182, 30.237468, 30.240505, 30.248423, 30.251143)))",8021970.21713981,0.00106121062152675,1061.2106215267477
12019030207,"Census Tract 302.07, Clay County, Florida",8742,1146,2427,262,54,61,216,150,1210,330,698,217,249,170,52,58,86,92,0,20,87,106,31,54,63,86,30,49,142,196,57,72,21,33,165,137,462,238,443,247,469,209,236,154,83,80,199,148,372,207,541,195,1315,329,"list(list(c(-81.825865, -81.808633, -81.802666, -81.798227, -81.798215, -81.79852, -81.79858, -81.79833, -81.79825, -81.807956, -81.81651, -81.817838, -81.81931, -81.81933, -81.816859, -81.816691, -81.818352, -81.820231, -81.823412, -81.825865, 30.18875, 30.18904, 30.189139, 30.188998, 30.187537, 30.18609, 30.17987, 30.17742, 30.16293, 30.162766, 30.16262, 30.167755, 30.16999, 30.17119, 30.175317, 30.176852, 30.179503, 30.181661, 30.184675, 30.18875)))",5907740.6099408,0.00147975352629567,1479.753526295666
12031014203,"Census Tract 142.03, Duval County, Florida",4516,601,2349,290,65,57,1055,258,985,193,231,150,13,24,67,56,40,40,88,61,0,14,33,39,72,54,109,95,109,79,80,85,108,83,183,114,350,143,228,119,103,64,170,99,609,196,939,229,1058,175,143,143,209,78,"list(list(c(-81.428255, -81.422526, -81.409073, -81.407567, -81.40522, -81.402132, -81.400434, -81.399474, -81.39441, -81.394832, -81.395019, -81.395367, -81.3845032214007, -81.38449, -81.3826837550347, -81.380924, -81.3798769128199, -81.381831, -81.388411, -81.40061, -81.430095, -81.428255, 30.257421, 30.257612, 30.259267, 30.259218, 30.25849, 30.256745, 30.256258, 30.256172, 30.256282, 30.270664, 30.270994, 30.272272, 30.2739782233922, 30.273919, 30.2652524684924, 30.256809, 30.2529135364396, 30.252841, 
30.252841, 30.252717, 30.252243, 30.257421)))",4642907.54958877,0.000972666362999192,972.6663629991923
12031011000,"Census Tract 110, Duval County, Florida",3681,521,1489,244,195,169,612,214,435,135,217,110,30,33,294,234,101,68,102,84,99,59,55,45,107,86,42,48,64,54,33,33,172,88,180,90,63,41,68,49,61,59,32,29,16,20,524,243,442,129,307,120,216,100,"list(list(c(-81.697325, -81.697367, -81.696834, -81.68922, -81.682692, -81.680314, -81.675119, -81.674479, -81.673419, -81.673551, -81.673819, -81.678819, -81.679119, -81.681255, -81.683056, -81.683384, -81.686685, -81.68969, -81.693371, -81.695216, -81.697157, -81.697387, -81.697325, 30.405765, 30.417257, 30.418131, 30.417404, 30.42018, 30.419324, 30.417638, 30.416094, 30.413538, 30.411771, 30.408438, 30.401438, 30.396638, 30.395802, 30.396691, 30.395944, 30.397039, 30.396491, 30.401, 30.401572, 
30.400347, 30.401977, 30.405765)))",4743497.76899377,0.000776009640831104,776.0096408311041
12031016300,"Census Tract 163, Duval County, Florida",1962,275,842,143,171,80,370,129,232,81,42,31,27,22,192,91,50,30,29,28,10,13,20,21,75,57,41,35,37,30,43,29,103,106,58,46,111,50,25,20,6,10,8,12,34,48,349,145,231,74,130,69,132,42,"list(list(c(-81.643821, -81.638985, -81.63562, -81.629144, -81.620394, -81.622215, -81.626175, -81.626683, -81.639461, -81.639499, -81.639624, -81.639648, -81.639615, -81.643547, -81.643684, -81.643821, 30.284762, 30.285014, 30.286642, 30.277464, 30.264938, 30.263789, 30.261184, 30.260961, 30.260837, 30.263675, 30.271521, 30.273712, 30.273896, 30.278162, 30.279349, 30.284762)))",3720303.13143324,0.0005273763805489,527.3763805489004
12031015300,"Census Tract 153, Duval County, Florida",3285,492,1483,208,318,137,684,153,342,130,113,52,26,43,119,62,72,95,147,130,120,70,158,79,111,83,111,66,95,74,54,37,100,56,141,70,117,107,62,41,44,38,6,10,26,43,573,147,539,178,252,101,119,50,"list(list(c(-81.617916, -81.616299, -81.613216, -81.613316, -81.613416, -81.610107, -81.608215, -81.602737, -81.602584, -81.602583, -81.603337, -81.604424, -81.608006, -81.618368, -81.617916, 30.329539, 30.334493, 30.343939, 30.345639, 30.346239, 30.34595, 30.346139, 30.346245, 30.340104, 30.336757, 30.330559, 30.32738, 30.327351, 30.327292, 30.329539)))",2534682.20408487,0.00129602046154185,1296.020461541854
12031014334,"Census Tract 143.34, Duval County, Florida",5480,1294,1669,198,40,32,397,88,909,226,212,73,111,72,11,13,17,16,21,16,71,56,21,26,26,26,99,69,75,55,88,55,195,87,85,39,161,69,417,205,70,41,104,48,208,77,237,89,571,104,195,66,666,230,"list(list(c(-81.502984, -81.502613, -81.499064, -81.49655, -81.493483, -81.490376, -81.489266, -81.48292, -81.481344, -81.479264, -81.479469, -81.490149, -81.491537, -81.502809, -81.502894, -81.502984, 30.376061, 30.379373, 30.379457, 30.379499, 30.378476, 30.37826, 30.377221, 30.362222, 30.360347, 30.359329, 30.359169, 30.359629, 30.359709, 30.360274, 30.370387, 30.376061)))",3498626.84951652,0.00156632880147172,1566.3288014717218
12031015925,"Census Tract 159.25, Duval County, Florida",5746,891,2660,504,172,143,1521,506,824,239,77,68,66,61,124,84,33,37,62,86,164,95,140,126,177,130,363,419,179,138,238,182,268,118,218,131,277,137,212,158,134,123,71,80,0,20,1153,496,653,200,514,217,340,147,"list(list(c(-81.564212, -81.561998, -81.56216, -81.5595, -81.558661, -81.558458, -81.558641, -81.552022, -81.551999, -81.55198, -81.551961, -81.551925, -81.558562, -81.558959, -81.564259, -81.564212, 30.22286, 30.227153, 30.228211, 30.229654, 30.23002, 30.231595, 30.236241, 30.236086, 30.233182, 30.231279, 30.227375, 30.220788, 30.220906, 30.220624, 30.220924, 30.22286)))",1488067.66574567,0.00386138354610418,3861.383546104183
12089050205,"Census Tract 502.05, Nassau County, Florida",4017,431,1794,181,82,70,373,168,809,181,322,108,208,113,89,70,61,72,13,21,0,14,14,23,43,41,46,58,16,29,31,36,147,99,206,100,225,120,219,107,97,54,372,126,215,121,398,174,1031,154,217,126,148,95,"list(list(c(-81.4556, -81.45294, -81.45248, -81.44864, -81.448752, -81.44901, -81.44609, -81.44551, -81.443069, -81.442762, -81.44266, -81.43814, -81.43715, -81.4355199998039, -81.437023, -81.4382331148572, -81.4412081645003, -81.44324, -81.44253, -81.443597, -81.444151, -81.44657, -81.452356, -81.45097, -81.45133, -81.45529, -81.4553, -81.4553, -81.45529, -81.45503, -81.4556, 30.63526, 30.63543, 30.63557, 30.63592, 30.636439, 30.63991, 30.64009, 30.640006, 30.639602, 30.639529, 30.63949, 30.63875, 
30.63856, 30.6385659695761, 30.631352, 30.6238995725596, 30.6055778889064, 30.60544, 30.61028, 30.610213, 30.610173, 30.60924, 30.608872, 30.61517, 30.61723, 30.61868, 30.62012, 30.621469, 30.62334, 30.62905, 30.63526)))",4946430.66323459,0.00081210073960143,812.1007396014295
12031013000,"Census Tract 130, Duval County, Florida",2412,363,902,88,7,11,265,78,513,109,92,41,25,24,9,14,31,43,0,14,9,14,0,14,18,19,18,19,44,45,6,11,56,40,36,28,233,98,46,37,127,65,47,30,222,61,204,69,332,87,158,55,208,80,"list(list(c(-81.722819, -81.71714, -81.715991, -81.714759, -81.715407, -81.716206, -81.716034, -81.715567, -81.713486, -81.710791, -81.709064, -81.708204, -81.710673, -81.707509, -81.709142, -81.707958, -81.703933, -81.703176, -81.703054, -81.701752, -81.690818, -81.684118, -81.680317, -81.669617, -81.689443, -81.69094, -81.693978, -81.695243, -81.698985, -81.698442, -81.701157, -81.710018, -81.716987, -81.718719, -81.722819, 30.264739, 30.273675, 30.272549, 30.271597, 30.268884, 30.26749, 30.264967, 
30.264222, 30.263434, 30.259621, 30.25606, 30.25654, 30.261378, 30.264189, 30.265065, 30.266095, 30.269577, 30.270204, 30.269457, 30.27005, 30.278539, 30.283239, 30.273139, 30.261639, 30.251004, 30.25132, 30.254132, 30.254103, 30.252739, 30.250424, 30.251508, 30.251739, 30.257159, 30.261639, 30.264739)))",9029075.89214809,0.00026713697268815,267.13697268815014
12031014002,"Census Tract 140.02, Duval County, Florida",2478,294,943,130,7,12,221,74,474,130,127,60,114,46,18,25,0,14,19,19,0,14,13,15,25,23,41,34,23,24,31,47,31,23,40,28,120,52,156,128,85,46,181,79,160,61,162,56,449,138,109,49,223,56,"list(list(c(-81.438526, -81.434408, -81.419586, -81.409103, -81.407758, -81.406618, -81.419879, -81.424615, -81.426107, -81.430007, -81.438014, -81.438526, 30.323343, 30.324093, 30.324336, 30.324477, 30.314982, 30.307557, 30.307415, 30.306987, 30.313841, 30.31524, 30.321854, 30.323343)))",4116835.74548104,0.000601918597971766,601.918597971766
12031012000,"Census Tract 120, Duval County, Florida",5465,714,1997,174,184,105,690,225,742,191,283,112,98,60,181,113,79,73,152,104,107,61,102,66,78,79,32,28,66,60,140,86,124,63,251,129,355,127,116,64,83,53,122,92,9,13,508,172,641,157,422,127,426,130,"list(list(c(-81.783689, -81.783487, -81.783597, -81.770547, -81.769096, -81.751955, -81.751907, -81.75671, -81.767301, -81.770914, -81.781358, -81.7814, -81.783682, -81.783689, 30.300492, 30.306437, 30.314874, 30.315082, 30.315098, 30.315397, 30.306099, 30.304119, 30.299401, 30.297624, 30.292548, 30.295936, 30.299204, 30.300492)))",5310984.16194634,0.00102899949112204,1028.9994911220408
12031016729,"Census Tract 167.29, Duval County, Florida",5991,492,2520,252,71,74,876,250,1250,216,257,98,66,46,64,82,0,20,30,36,100,83,75,75,83,58,84,78,104,78,160,92,283,160,261,103,661,205,401,221,44,44,140,107,30,37,406,136,1398,284,425,178,291,93,"list(list(c(-81.604841, -81.601001, -81.599303, -81.585657, -81.57741, -81.5775, -81.577556, -81.576616, -81.576041, -81.602389, -81.602465, -81.603653, -81.604309, -81.604841, 30.177063, 30.179567, 30.179463, 30.179554, 30.179603, 30.172363, 30.167861, 30.16781, 30.167512, 30.169051, 30.169312, 30.173586, 30.175826, 30.177063)))",3096456.36647303,0.00193479232094717,1934.7923209471717
12031013732,"Census Tract 137.32, Duval County, Florida",5407,911,2190,324,96,105,949,268,897,283,73,58,175,99,148,135,36,43,90,99,19,31,105,104,37,47,194,130,32,40,136,142,157,152,373,186,383,138,153,103,83,82,127,118,117,183,798,236,641,284,282,179,469,169,"list(list(c(-81.886501, -81.867287, -81.848707, -81.834177, -81.829247, -81.82315, -81.820423, -81.819434, -81.816223, -81.815009, -81.810801, -81.798193, -81.798028, -81.796928, -81.799184, -81.815364, -81.835743, -81.845171, -81.845587, -81.848578, -81.886448, -81.886501, 30.248788, 30.25878, 30.267383, 30.274052, 30.267131, 30.264976, 30.261439, 30.261062, 30.259839, 30.258657, 30.254607, 30.249143, 30.248606, 30.247661, 30.24757, 30.247846, 30.247154, 30.24695, 30.246941, 30.246877, 30.246093, 
30.248788)))",13040912.3955941,0.000414618228846224,414.6182288462237
